:	dvije tačke
👨🏽‍🤝‍👨🏿	blizanci, držanje, muškarac, muškarci se drže za ruke, muškarci se drže za ruke: ni svijetla ni tamna koža i tamna koža, ni svijetla ni tamna koža, par, ruke, tamna koža, zodijak
👨🏾‍🤝‍👨🏻	blizanci, držanje, muškarac, muškarci se drže za ruke, muškarci se drže za ruke: srednje tamna koža i svijetla koža, par, ruke, srednje tamna koža, svijetla koža, zodijak
👨🏾‍🤝‍👨🏼	blizanci, držanje, muškarac, muškarci se drže za ruke, muškarci se drže za ruke: srednje tamna koža i srednje svijetla koža, par, ruke, srednje svijetla koža, srednje tamna koža, zodijak
👨🏾‍🤝‍👨🏽	blizanci, držanje, muškarac, muškarci se drže za ruke, muškarci se drže za ruke: srednje tamna koža i ni svijetla ni tamna koža, ni svijetla ni tamna koža, par, ruke, srednje tamna koža, zodijak
👨🏿‍🤝‍👨🏻	blizanci, držanje, muškarac, muškarci se drže za ruke, muškarci se drže za ruke: tamna koža i svijetla koža, par, ruke, svijetla koža, tamna koža, zodijak
👨🏿‍🤝‍👨🏼	blizanci, držanje, muškarac, muškarci se drže za ruke, muškarci se drže za ruke: tamna koža i srednje svijetla koža, par, ruke, srednje svijetla koža, tamna koža, zodijak
👨🏿‍🤝‍👨🏽	blizanci, držanje, muškarac, muškarci se drže za ruke, muškarci se drže za ruke: tamna koža i ni svijetla ni tamna koža, ni svijetla ni tamna koža, par, ruke, tamna koža, zodijak
💏	poljubac
💏🏻	poljubac, poljubac: svijetla koža, svijetla koža
💏🏼	poljubac, poljubac: srednje svijetla koža, srednje svijetla koža
💏🏽	ni svijetla ni tamna koža, poljubac, poljubac: ni svijetla ni tamna koža
💏🏾	poljubac, srednje tamna koža
💏🏿	poljubac, tamna koža
👩‍❤‍💋‍👨	muškarac, poljubac, žena
👨‍❤‍💋‍👨	muškarac, poljubac
👩‍❤‍💋‍👩	poljubac, žena
💑	par sa srcem
💑🏻	par sa srcem, par sa srcem: svijetla koža, svijetla koža
💑🏼	par sa srcem, par sa srcem: srednje svijetla koža, srednje svijetla koža
💑🏽	ni svijetla ni tamna koža, par sa srcem, par sa srcem: ni svijetla ni tamna koža
💑🏾	par sa srcem, srednje tamna koža
💑🏿	par sa srcem, tamna koža
👩‍❤‍👨	muškarac, par sa srcem, žena
👨‍❤‍👨	muškarac, par sa srcem
👩‍❤‍👩	par sa srcem, žena
👨‍👩‍👦	dječak, muškarac, porodica, porodica: muškarac, žena i dječak, žena
👨‍👩‍👧	djevojčica, muškarac, porodica, porodica: muškarac, žena i djevojčica, žena
👨‍👩‍👧‍👦	djevojčica, dječak, muškarac, porodica, porodica: muškarac, žena, djevojčica i dječak, žena
👨‍👩‍👦‍👦	dječak, muškarac, porodica, porodica: muškarac, žena, dječak i dječak, žena
👨‍👩‍👧‍👧	djevojčica, muškarac, porodica, porodica: muškarac, žena, djevojčica i djevojčica, žena
👨‍👨‍👦	dječak, muškarac, porodica, porodica: muškarac, muškarac i dječak
👨‍👨‍👧	djevojčica, muškarac, porodica, porodica: muškarac, muškarac i djevojčica
👨‍👨‍👧‍👦	djevojčica, dječak, muškarac, porodica, porodica: muškarac, muškarac, djevojčica i dječak
👨‍👨‍👦‍👦	dječak, muškarac, porodica, porodica: muškarac, muškarac, dječak i dječak
👨‍👨‍👧‍👧	djevojčica, muškarac, porodica, porodica: muškarac, muškarac, djevojčica i djevojčica
👩‍👩‍👦	dječak, porodica, porodica: žena, žena i dječak, žena
👩‍👩‍👧	djevojčica, porodica, porodica: žena, žena i djevojčica, žena
👩‍👩‍👧‍👦	djevojčica, dječak, porodica, porodica: žena, žena, djevojčica i dječak, žena
👩‍👩‍👦‍👦	dječak, porodica, porodica: žena, žena, dječak i dječak, žena
👩‍👩‍👧‍👧	djevojčica, porodica, porodica: žena, žena, djevojčica i djevojčica, žena
👨‍👦	dječak, muškarac, porodica, porodica: muškarac i dječak
👨‍👦‍👦	dječak, muškarac, porodica, porodica: muškarac, dječak i dječak
👨‍👧	djevojčica, muškarac, porodica, porodica: muškarac i djevojčica
👨‍👧‍👦	djevojčica, dječak, muškarac, porodica, porodica: muškarac, djevojčica i dječak
👨‍👧‍👧	djevojčica, muškarac, porodica, porodica: muškarac, djevojčica i djevojčica
👩‍👦	dječak, porodica, porodica: žena i dječak, žena
👩‍👦‍👦	dječak, porodica, porodica: žena, dječak i dječak, žena
👩‍👧	djevojčica, porodica, porodica: žena i djevojčica, žena
👩‍👧‍👦	djevojčica, dječak, porodica, porodica: žena, djevojčica i dječak, žena
👩‍👧‍👧	djevojčica, porodica, porodica: žena, djevojčica i djevojčica, žena
👤	silueta čovjeka
👥	siluete ljudi
👣	odjeća, otisak, otisak stopala, otisci stopala
🦳	bijela, kosa, sijeda, sijeda kosa, staro
🦮	pas vodič, pristup, slijep, vodič
🐩	pudla
🦊	lisica
🐱	lice mačke
🐈‍⬛	crna mačka
🐎	konj
🦬	bizon
🐗	vepar
🦒	pjege, žirafa
🦣	istrijebljen, kljova, mamut, veliko
🐹	hrčak
🐿️	vjeverica
🦇	šišmiš
🐻	lice, medvjed
🐻‍❄	polarni medvjed
🐨	koala, medvjed
🦥	lijen, ljenjivac, spor
🐓	pijevac, ptica
🐣	beba, izlijeganje, pile, pile u jajetu, ptica
🐥	pile sprijeda
🦤	Mauricijus, dodo, istrijebljeno, veliko
🐚	spiralna školjka
🐛	gusjenica, insekt
💐	buket, cvijet
🌸	cvijet, cvijet trešnje, trešnja
💮	bijeli cvijet, cvijet
🪷	Indija, Vijetnam, budizam, cvijet, hinduizam, lotus, čistoća
🌹	ruža
🥀	cvijet, uveli cvijet, uvelo
🌺	cvijet, hibiskus
🌻	cvijet, sunce, suncokret
🌼	cvijet
🌷	cvijet, lala
🪴	beskorisno, biljka, biljka u saksiji, dosadno, kuća, njega, raste
🌾	klas, riža, snop riže, žitarica
☘️	biljka, djetelina
🍀	4, djetelina, djetelina sa četiri lista, list, četiri
🍃	duvanje, lepršanje, list, list koji leprša na vjetru, vjetar
🪹	gniježđenje, prazno gnijezdo
🪺	gnijezdo, gnijezdo s jajima
🍒	bobičasto voće, crvena, trešnja, trešnje, voće
🍓	bobičasto voće, jagoda, voće
🍅	paradajz, povrće, voće
🥕	hrana, mrkva, povrće
🧄	bijeli luk, bijli luk, začin
🍞	hljeb, vekna
🥐	doručak, francuski, hljeb, hrana, kroasan, pecivo
🥖	baget, francuski, hljeb, hrana
🫓	arepa, lavaš, nan, pita hljeb, pljosnat hljeb
🥓	doručak, hrana, meso, slanina
🥪	hljeb, sendvič
🥚	doručak, hrana, jaje
🥘	hrana, paelja, plitko, tiganj, tiganj hrane, šerpa
🧈	mliječni proizvodi, puter
🍘	kreker, kreker od riže, riža
🍙	japanska, kuglica, kuglica od riže, riža
🍚	kuvana, kuvana riža, riža
🍛	kari, riža, riža sa karijem
🍝	tjestenine, špagete
🍢	kebab, morski plodovi, oden, ražnjić, štapić
🍥	kolač, riba, riblja pljeskavica sa spiralom, spirala, tijesto
🥮	festival, jesen, mjesečev kolač
🥟	empanada, gjoza, kiflice, knedla, piroge, đao zi
🦞	bisk, jastog, kliješta, morski plodovi
🦐	hrana, mali, rak, račić
🎂	desert, proslava, rođendan, rođendanska torta, slatko, tijesto, torta
🍰	desert, kolač, parče, parče torte, slatko, tijesto, torta
🍼	beba, bočica, flašica za bebe, mlijeko, piti
🥛	mlijeko, piće, čaša, čaša mlijeka
🍾	bar, boca, boca iz koje izlijeće čep, piće, čep, šampanjac
🥂	piće, slavlje, čaše, čaše nazdravljaju, živjeli
🧋	bobice, mlijeko, čaj, čaj sa bobicama
🧃	piće, piće u tetrapaku, slamčica, slatko, sok, tetrapak
🧊	hladno, kocka leda, led, ledeni brijeg
🌍	Afrika, Evropa, Zemlja, globus, globus sa Evropom i Afrikom, svijet
🌎️	Amerike, Zemlja, globus, globus sa Amerikama, globus sa Amerikom, svijet
🌏	Australija, Azija, Zemlja, globus, globus sa Azijom i Australijom, svijet
🌐	globus, globus sa meridijanima, meridijani, svijet, zemlja
🗺️	mapa, mapa svijeta, svijet
🏔️	snježni vrh planine
🏝️	pusto ostrvo
🪨	gromada, kamen, stijena, teško, čvrsto
🪵	cjepanica, deblo, drvo, panj
🏥	bolnica, ljekar, medicina
🏪	prodavnica, prodavnica mješovite robe
💒	kapela, romantika, vjenčanje
🌃	noć, zvijezde, zvjezdana noć
🚂	lokomotiva, mašina, para, voz, željeznica
🚃	električi, tramvaj, trolejbus, vagon, voz, vozilo, željeznica
🚄	brzi voz
🚅	brzi voz, brzi voz sa zaobljenim vrhom, brzina, voz, šinkansen, željeznica
🚆	voz, željeznica
🚇️	metro, podzemna željeznica
🚈	gradska željeznica, željeznica
🚉	stanica, voz, željeznica
🚞	planina, planinska željeznica, vozilo, željeznica
🚍️	autobus, autobus sprijeda, dolazak
🚔️	automobil, dolazak, policija, policijski automobil sprijeda
🚘️	automobil, automobil sprijeda, dolazak, vozilo
🛺	auto-rikša, tuk tuk
🛣️	auto-put, put
🛤️	voz, željeznica, željeznička pruga
⛽️	benzin, dizel, gorivo, pumpa, pumpa za gorivo, stanica
🚨	policija, policijska rotacija, rotaciono, svjetlo, vozilo
🚥	horizontalni semafor, saobraćaj, signalizacija, svjetlo
🚦	saobraćaj, signalizacija, svjetlo, vertikalni semafor
🛟	bezbjednost, plutanje, pojas za spasavanje, spasilac
⛴️	putnik, trajekt, čamac
🚢	brod, putnik, vozilo
🛫	avion, odlazak, polijetanje, polijetanje aviona, prijava
🛬	avion, dolazak, slijetanje, slijetanje aviona
💺	fotelja, sjedište
🚟	viseća, viseća željeznica, željeznica
⌛️	pijesak, pješčani sat, vrijeme
⏳️	pijesak, pješčani sat sa pijeskom koji teče, vrijeme
🕑️	00, 2, 2:00, dva, dva sata, sat
🕖️	00, 7, 7:00, sat, sedam, sedam sati
🕢	7, 7:30, pola osam, sat, sedam, trideset
🌑	mjesec, mlad mjesec, mrak
🌒	mjesec, mjesečev srp u porastu, polumjesec
🌓	mjesec, mjesec u prvoj četvrti, četvrt
🌔	mjesec, rast, skoro pa pun mjesec
🌕️	mjesec, pun, pun mjesec
🌖	mjesec, mjesec poslije punog mjeseca, opadanje
🌗	mjesec, mjesec u poslednjoj četvrti, mjesec u posljednjoj četvrti, četvrt
🌘	mjesec, mjesečev srp u opadanju, opadanje, polumjesec
🌙	mjesec, mjesečev srp, polumjesec
🌚	lice, mjesec, mlad mjesec sa licem
🌛	lice, mjesec, mjesec u prvoj četvrti sa licem, četvrt
🌜️	lice, mjesec, mjesec u poslednjoj četvrti sa licem, mjesec u posljednjoj četvrti sa licem, četvrt
🌡️	termometar, vrijeme
🌝	lice, mjesec, pun, pun mjesec sa licem, vedro
⭐️	zvijezda
🌟	blistavo, iskre, sjaj, sjajno, zvijezda, zvijezda koja svijetli
🌠	padanje, zvijezda, zvijezda padalica
🌌	mliječni put, svemir
☁️	oblak, vrijeme
🌨️	hladno, oblak, oblak sa snijegom, snijeg
🌬️	duvanje, lice, lice vjetra, oblak, vjetar
🌂	kiša, kišobran, odjeća, zatvoreni kišobran
☂️	kiša, kišobran, odjeća
☔️	kap, kiša, kišobran, kišobran sa kapima kiše, odjeća
❄️	hladno, pahulja, snijeg
☃️	hladno, snijeg, snješko bijelić
⛄️	hladno, snijeg, snješko bijelić, snješko bijelić bez snijega
🎃	noć vještica, proslava, svjetiljka, svjetiljka od bundeve, tikva
✨	iskra, iskre, zvijezda
🎉	konfete, konfete u tubi, kugla, proslava
🎏	proslava, riba, vjetrokaz u obliku šarana
🎐	eolska zvona, proslava, vjetar, zvonjenje, zvono
🎑	ceremonija u čast mjeseca, mjesec, proslava, svečanost
🎗️	podsjetnik, proslava, spomen-traka, traka
🥋	borilačke vještine, borilački kimono, džudo, karate, tekvondo, uniforma
🎿	skijanje, skije, snijeg
🪁	jedrenje, letenje, zmaj na vjetar
🪄	magija, vještica, čarobni štapić, čarobnjak
🧩	dio, dio slagalice, slagalica, uklapanje
🧸	igračka, medvjedić, plišana, punjena
♟️	pion, potrošan, šah, šahovski pješak
🎴	cvijeće, igra, japan, kartanje, karte, karte za igranje sa cvijetom
🎭️	maska, pozorište, scena, scenska umjetnost, umjetnost
🖼️	muzej, ram, ram sa slikom, slika, slikarstvo, umjetnost
🎨	muzej, paleta, slikarska paleta, slikarstvo, umjetnost
👓️	naočari, odjeća, oko
🥼	bijeli mantil, doktor, eksperiment, naučnik
🦺	bezbjednost, hitan slučaj, prsluk za spasavanje
👔	kravata, odjeća
👕	majica, odjeća
👖	farmerke, odjeća, pantalone
👗	haljina, odjeća
👘	kimono, odjeća
🥻	haljina, odjeća, sari
🩱	jednodijelni kupaći, kupaći kostim
👙	bikini, odjeća, plivanje
👚	odjeća, žena, ženska odjeća
👛	odjeća, sitnina, tašnica
👜	odjeća, tašna, torba
👝	neseser, odjeća, torba
👞	cipela, muška cipela, muškarac, odjeća
👟	atletski, cipela, odjeća, patika, patike za trčanje
👠	cipela, cipela sa štiklom, odjeća, štikla, žena
👡	cipela, odjeća, sandala, žena, ženska sandala
👑	kralj, kraljica, kruna, odjeća
👒	odjeća, šešir, žene, ženski šešir
🎩	cilindar, odjeća, šešir
🎓️	kapa, kapa za diplomce, matura, odjeća, proslava, šešir
🪖	ratnik, vojnik, vojska, šljem
⛑️	kaciga, kaciga sa bijelim krstom, krst, lice, pomoć, šljem
📿	brojanica, molitva, odjeća, ogrlica, perle, religija
💍	prsten
💎	dragulj
🔍	alat, lupa, lupa usmjerena nalijevo, staklo, traženje
🔎	alat, lupa, lupa usmjerena nadesno, staklo, traženje
🕯️	svijeća, svjetlo
💡	ideja, sijalica, struja, svjetlo
🔦	alat, baterijska lampa, lampa, struja, svjetlo
🏮	bar, crvena, lampion, lampion od crvenog papira, svjetlo
📒	bilježnica, sveska
📰	novine, papir, vijesti
🗞	novine, papir, umotane novine, umotano, vijesti
📑	kartice, obilježivač, obilježivač stranica u knjizi, oznaka, stranice sa bilješkama
🔖	obilježivač stranica u knjizi, oznaka
🗂️	indeks, kartica, razdjelnici, razdjelnici za katalog kartica
🗒️	bilješka, bilježnica sa spiralom, blok, spirala
✂️	alat, makaze, sječenje
🔐	bezbjedno, katanac, ključ, zatvoren katanac sa ključem, zatvoreno
🪓	drvo, sekira, sjekira, sjeći
🪃	australija, bumerang, posljedice, vraćanje
🏹	luk, luk i strijela, strijela, strijelac, zodijak
🦯	bijeli štap, dostupnost, slijep
💉	bolest, igla, injekcija, lijek, špric
🩸	davanje krvi, kap krvi, krvarenje, lijek, menstruacija, povreda
💊	bolest, ljekar, medicina, pilula
🩺	ljekar, medicina, srce, stetoskop
🪟	okvir, otvor, pogled, providno, prozor, svjež vazduh
🪑	mjesto, sjedište, stolica
🪤	mamac, mišolovka, namještaljka, zamka
🧹	brisanje, metla, vještica, čišćenje
🫧	mjehurići, podrigivanje, podvodno, sapun, čisto
🪪	akreditivi, identifikacijska karta, licenca, zaštita
♿️	pristup, simbol za invalidska kolica
🚸	dijete, pješak, prelaz, prelaz za djecu, saobraćaj
🚷	ne, nema, pješak, zabranjeno, zabranjeno za pješake
🔞	18, maloljetnici, ograničenje prema uzrastu, osamnaest, zabranjeno, zabranjeno za maloljetne
↗️	sjeveroistok, smjer, strelica, strelica nagore i nadesno
➡️	istok, smjer, strelica, strelica nadesno
↘️	jugoistok, smjer, strelica, strelica nadolje i nadesno
⬇️	jug, smjer, strelica, strelica nadolje
↙️	jugozapad, smjer, strelica, strelica nadolje i nalijevo
⬅️	smjer, strelica, strelica nalijevo, zapad
↖️	sjeverozapad, smjer, strelica, strelica nagore i nalijevo
↕️	strelica, strelica nagore i nadolje
↔️	strelica, strelica nalijevo i nadesno
↮	strelica sa vrhom nadesno i nalijevo i sa kosom crtom
↪️	strelica, strelica za polukružni okret ulijevo
⤵️	strelica, strelica koja skreće nadolje
🔃	ponovno učitavanje, smjer kazaljke na satu, strelica, strelice koje se vrte udesno
🔄	strelica, strelice koje se vrte ulijevo, suprotno od kazaljke na satu
🛐	religija, svetilište, vjerski objekat
✡️	david, davidova zvijezda, jevreji, judaizam, religija, zvezda
☪️	islam, muslimani, religija, zvijezda i polumjesec
🕎	menora, religija, svijeća, svijećnjak
🔯	sreća, zvijezda, šestokraka zvijezda sa tačkom
♍️	djevica, djevica u horoskopu, zodijak
♐️	odijak, strijelac, strijelac u horoskopu
🔂	dugme za ponavljanje jedne pjesme, jednom, strelice, udesno
⏩	dugme za premotavanje unaprijed, dvostruko, premotavanje, strelica, unaprijed
⏭	dugme za sljedeću pjesmu, sljedeća pjesma, sljedeći prizor, strelica, trougao
◀	dugme za reprodukciju unazad, lijevo, strelica, trougao, vraćanje
⏮	dugme za posljednju pjesmu, prethodna pjesma, prethodni prizor, strelica, trougao
🔽	crveno, dolje, dugme, dugme za kretanje nadolje, strelica
⏬	dolje, dugme za brzo kretanje nadolje, dvostruko brzo, strelica
🔅	dugme za zatamnjivanje, osvijetljenost, slabo, tamno
🔆	dugme za povećavanje osvijetljenosti, osvijetljenost, svjetlo
➗	crni znak za dijeljenje, dijeli, dijeljenje, matematika, znak, ÷
♾️	beskonačnost, bezgranično, univerzalno, vječno
❔	bijeli upitnik, interpunkcija, obris, pitanje, znak
❕	bijeli uzvičnik, interpunkcija, obris, uzvičnik, znak
💱	konverzija valuta
🔰	japanski simbol za početnika
〽️	znak za razdvajanje dijelova
✳️	osmokraka zvijezda
