😀	داند پیسنا, دند پیسدی شکل, دی شکل
👨🏽‍🤝‍👨🏻	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی رنگت آلی جلد, ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
👨🏽‍🤝‍👨🏼	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
👬🏽	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی رنگت آلی جلد
👨🏽‍🤝‍👨🏾	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد
👨🏽‍🤝‍👨🏿	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی رنگت آلی جلد, پَھڑنا, کالی رنگت آلی جلد, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی رنگت آلی جلد, کالی رنگت آلی جلد
👨🏾‍🤝‍👨🏻	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی کالی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی کالی رنگت آلی جلد, ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
👨🏾‍🤝‍👨🏼	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی کالی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی کالی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
👨🏾‍🤝‍👨🏽	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی کالی رنگت آلی جلد, درمیانی رنگت آلی جلد
👬🏾	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی کالی رنگت آلی جلد, پَھڑنا, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی کالی رنگت آلی جلد
👨🏾‍🤝‍👨🏿	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی کالی رنگت آلی جلد, پَھڑنا, کالی رنگت آلی جلد, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: درمیانی کالی رنگت آلی جلد, کالی رنگت آلی جلد
👨🏿‍🤝‍👨🏻	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, پَھڑنا, کالی رنگت آلی جلد, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: کالی رنگت آلی جلد, ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
👨🏿‍🤝‍👨🏼	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, پَھڑنا, کالی رنگت آلی جلد, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: کالی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
👨🏿‍🤝‍👨🏽	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی رنگت آلی جلد, پَھڑنا, کالی رنگت آلی جلد, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: کالی رنگت آلی جلد, درمیانی رنگت آلی جلد
👨🏿‍🤝‍👨🏾	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, درمیانی کالی رنگت آلی جلد, پَھڑنا, کالی رنگت آلی جلد, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: کالی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد
👬🏿	بندہ, بُرج, بُرجِ جوزا, جوڑا, جڑواں, پَھڑنا, کالی رنگت آلی جلد, ہتھ, ہتھ پھڑدے دو بندے, ہتھ پھڑدے دو بندے: کالی رنگت آلی جلد
💏	جوڑا, چومنا
💏🏻	جوڑا, چومنا, چومنا: ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
💏🏼	جوڑا, چومنا, چومنا: ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
💏🏽	جوڑا, درمیانی رنگت آلی جلد, چومنا, چومنا: درمیانی رنگت آلی جلد
💏🏾	جوڑا, درمیانی کالی رنگت آلی جلد, چومنا, چومنا: درمیانی کالی رنگت آلی جلد
💏🏿	جوڑا, چومنا, چومنا: کالی رنگت آلی جلد, کالی رنگت آلی جلد
👩‍❤‍💋‍👨	بندہ, جوڑا, زنانی, چومنا, چومنا: زنانی, بندہ
👨‍❤‍💋‍👨	بندہ, جوڑا, چومنا, چومنا: بندہ, بندہ
👩‍❤‍💋‍👩	جوڑا, زنانی, چومنا, چومنا: زنانی, زنانی
💑	جوڑا, دل نال جوڑا, پریم
💑🏻	جوڑا, دل نال جوڑا, دل نال جوڑا: ہلکی رنگت آلی جلد, پریم, ہلکی رنگت آلی جلد
💑🏼	جوڑا, دل نال جوڑا, دل نال جوڑا: ہلکی درمیانی رنگت آلی جلد, پریم, ہلکی درمیانی رنگت آلی جلد
💑🏽	جوڑا, درمیانی رنگت آلی جلد, دل نال جوڑا, دل نال جوڑا: درمیانی رنگت آلی جلد, پریم
💑🏾	جوڑا, درمیانی کالی رنگت آلی جلد, دل نال جوڑا, دل نال جوڑا: درمیانی کالی رنگت آلی جلد, پریم
💑🏿	جوڑا, دل نال جوڑا, دل نال جوڑا: کالی رنگت آلی جلد, پریم, کالی رنگت آلی جلد
👩‍❤‍👨	بندہ, جوڑا, دل نال جوڑا, دل نال جوڑا: زنانی, بندہ, زنانی, پریم
👨‍❤‍👨	بندہ, جوڑا, دل نال جوڑا, دل نال جوڑا: بندہ, بندہ, پریم
👩‍❤‍👩	جوڑا, دل نال جوڑا, دل نال جوڑا: زنانی, زنانی, زنانی, پریم
👪️	ٹبّر
👨‍👩‍👦	بندہ, زنانی, منڈا, ٹبّر, ٹبّر: بندہ, زنانی, منڈا
👨‍👩‍👧	بندہ, زنانی, ٹبّر, ٹبّر: بندہ, زنانی, کڑی, کڑی
👨‍👩‍👧‍👦	بندہ, زنانی, منڈا, ٹبّر, ٹبّر: بندہ, زنانی, کڑی, منڈا, کڑی
👨‍👩‍👦‍👦	بندہ, زنانی, منڈا, ٹبّر, ٹبّر: بندہ, زنانی, منڈا, منڈا
👨‍👩‍👧‍👧	بندہ, زنانی, ٹبّر, ٹبّر: بندہ, زنانی, کڑی, کڑی, کڑی
👨‍👨‍👦	بندہ, منڈا, ٹبّر, ٹبّر: بندہ, بندہ, منڈا
👨‍👨‍👧	بندہ, ٹبّر, ٹبّر: بندہ, بندہ, کڑی, کڑی
👨‍👨‍👧‍👦	بندہ, منڈا, ٹبّر, ٹبّر: بندہ, بندہ, کڑی, منڈا, کڑی
👨‍👨‍👦‍👦	بندہ, منڈا, ٹبّر, ٹبّر: بندہ, بندہ, منڈا, منڈا
👨‍👨‍👧‍👧	بندہ, ٹبّر, ٹبّر: بندہ, بندہ, کڑی, کڑی, کڑی
👩‍👩‍👦	زنانی, منڈا, ٹبّر, ٹبّر: زنانی, زنانی, منڈا
👩‍👩‍👧	زنانی, ٹبّر, ٹبّر: زنانی, زنانی, کڑی, کڑی
👩‍👩‍👧‍👦	زنانی, منڈا, ٹبّر, ٹبّر: زنانی, زنانی, کڑی, منڈا, کڑی
👩‍👩‍👦‍👦	زنانی, منڈا, ٹبّر, ٹبّر: زنانی, زنانی, منڈا, منڈا
👩‍👩‍👧‍👧	زنانی, ٹبّر, ٹبّر: زنانی, زنانی, کڑی, کڑی, کڑی
👨‍👦	بندہ, منڈا, ٹبّر, ٹبّر: بندہ, منڈا
👨‍👦‍👦	بندہ, منڈا, ٹبّر, ٹبّر: بندہ, منڈا, منڈا
👨‍👧	بندہ, ٹبّر, ٹبّر: بندہ, کڑی, کڑی
👨‍👧‍👦	بندہ, منڈا, ٹبّر, ٹبّر: بندہ, کڑی, منڈا, کڑی
👨‍👧‍👧	بندہ, ٹبّر, ٹبّر: بندہ, کڑی, کڑی, کڑی
👩‍👦	زنانی, منڈا, ٹبّر, ٹبّر: زنانی, منڈا
👩‍👦‍👦	زنانی, منڈا, ٹبّر, ٹبّر: زنانی, منڈا, منڈا
👩‍👧	زنانی, ٹبّر, ٹبّر: زنانی, کڑی, کڑی
👩‍👧‍👦	زنانی, منڈا, ٹبّر, ٹبّر: زنانی, کڑی, منڈا, کڑی
👩‍👧‍👧	زنانی, ٹبّر, ٹبّر: زنانی, کڑی, کڑی, کڑی
🗣️	بولن آلا سر, بولنا, تصویری خاکہ, دی شکل, سر
👤	تصویری خاکہ, خاکے وچ زنانی دی چھاتی, زنانی دی چھاتی
👥	تصویری خاکہ, خاکے وچ زنانیاں دیاں چھاتیاں, زنانی دی چھاتی
👣	پرنٹ, پیر دا نشان, پیرا دے نشان, کپڑے
🐵	باندر, باندر دی شکل, دی شکل
🐒	باندر
🦍	گوریلا
🐶	دی شکل, پالتو جانور, کتا, کتے دی شکل
🐕️	پالتو جانور, کتا
🐩	پالتُو کتا, کتا
🐺	بھیڑیا, بھیڑیے دی شکل, دی شکل
🦊	دی شکل, لومڑی دی شکل, لُومڑی
🐱	بلی, بلی دی شکل, دی شکل, پالتو جانور
🐈️	بلی, پالتو جانور
🦁	بُرج, بُرج اسد, دی شکل, شیر, شیر دی شکل
🐯	دی شکل, چیتا, چیتے دی شکل
🐅	چیتا
🐆	تیندوا
🐴	دی شکل, گھوڑا, گھوڑے دی شکل
🐎	دوڑ, شہسوار, گھوڑا, گھڑ دوڑ
🦄	دی شکل, گرگدن, گینڈے دی شکل
🦓	دھاری, زیبرا
🦌	ہرن
🐮	دی شکل, گاں, گاں دی شکل
🐂	بُرج, بُرج ثور, ٹگا
🐃	سنڈا, پانی, پانی دا سنڈا
🐄	گاں
🐷	دی شکل, سور, سور دی شکل
🐖	سور, سورنی
🐗	جنگلی سور, سور
🐽	دی شکل, سور, سور دا ناک, نک
🐏	بُرج, بُرج حَمَل, دنبہ, مرد, پھیڈ
🐑	زنانی, پھیڈ
🐐	بُرج, بُرج مکر راس, بکری
🐪	اوٹھ, ناقہ, کوہان
🐫	اوٹھ, دو کوہاناں آلا اوٹھ, دو کوہاناں آلا اُوٹھ, کوہان
🦒	زرافہ, نشان
🐘	ہاتھی
🦏	گینڈا
🐭	دی شکل, چوا, چووے دی شکل
🐁	چوا
🐀	چووا
🐹	دی شکل, موش نما دی شکل, پالتو جانور, ہیمسٹر
🐰	بچے یا خرگوش دا پریت نال رکھیا ناں, خرگوش, خرگوش دی شکل, دی شکل, پالتو جانور
🐇	بچے یا خرگوش دا پریت نال رکھیا ناں, خرگوش, پالتو جانور
🐿️	دھاری دار گلہری
🦔	جنگلی چوہا, کنڈیاں آلا
🦇	خونخوار بلا, چمگادڑ
🐻	دی شکل, ریچھ, ریچھ دی شکل
🐨	ریچھ, کوآلہ
🐼	دی شکل, پانڈا, پانڈے دی شکل
🐾	پرنٹ, پنجہ, پنجے دے نشان, پیر
🦃	ترکی, پنچھی
🐔	پالتُو کُکڑ, پنچھی
🐓	پنچھی, کُکڑ
🐣	انڈے چُوں نکلدا چوچا, انڈے چُوں نکلنا, بال, پنچھی, چوچا
🐤	بال, پنچھی, چوچا, چھوٹا چوچا
🐥	اگیوں سامنا کردا نیکا چوچا, بال, پنچھی, چوچا
🐦️	پنچھی
🐧	پنچھی, پینگوئن
🕊️	امن, فاختہ, مکھی, پنچھی
🦅	عقاب, پنچھی
🦆	بطخ, پنچھی
🦉	الو, عقلمند, پنچھی
🐸	دی شکل, ڈڈو, ڈڈو دی شکل
🐊	مگرمچھ
🐢	میٹھے پانی دا کچھوا, کچھوا
🦎	رینگن آلا جانور, کوڑ-کرلی
🐍	اژدھا, بُرج, بیرا, سپ, علم النجوم
🐲	اژدھا, اژدھا دی شکل, دی شکل, پریاں دی کہانی
🐉	اژدھا, پریاں دی کہانی
🦕	برکیوسور, سارپا, عظیم الجثہ ڈینو سار, لمی کوڑا جئی دُم اتے بھاریاں لتّاں آلا
🦖	ٹی-ریکس, گوشت خور ڈائنو سار
🐳	دی شکل, وہیل, پانی وچ اُچھلدی وہیل, پرنالہ
🐋	وہیل
🐬	مچھی دا چوڑا پَر, ڈولفن
🐟️	بُرج, بُرج حوت, مچھی
🐠	شدید گرم, مچھی, گرم علاقے دی مچھی
🐡	دھونک مچھی, مچھی
🦈	شارک, مچھی
🐙	اکٹوپس
🐚	خول, مرغولے دار, مرغولے دی شکل آلا شیل
🐌	گھونگا
🦋	تتلی, حشرات, سوہنا
🐛	حشرات, کھٹمل
🐜	حشرات, کیڑی
🐝	حشرات, شہد دی مکھی
🐞	حشرات, لیڈی برڈ, لیڈی بگ, پنبہ دوز, ہتھوڑا
🦗	ٹڈا, کرکٹ
🕷️	حشرات, مکڑی
🕸️	مکڑی, مکڑی دا جالا, ویب
🦂	بُرج, بچھو, عقرب
💐	پھُل, گلدستہ
🌸	پھلاں دا کِھلنا, پھُل, چیری, چیری دا کِھلنا
💮	پھُل, چٹّا پھول
🏵️	بوٹا, چمکدار فیتے دا بنیا پُھل
🌹	پھُل, گلاب
🥀	مرجھایا ہوئیا, مرجھایا ہویا پھول, پھُل
🌺	جنس بٹوا, پھُل
🌻	سورج, سورج مکھی, پھُل
🌼	پھلاں دا کِھلنا, پھُل
🌷	پھُل, گلِ لالہ
🌱	جوان, پنیری
🌲	درخت, سدا بہار درخت
🌳	درخت, شیڈنگ, پت جھڑا, پت جھڑا درخت
🌴	درخت, کھجور دا درخت, ہتھ دا سیدھا رخ
🌵	بوٹا, ناگ پھنی
🌾	بیج, چول, چولاں دا پلندہ, کان
🌿	بتّا, جڑی بوٹی
☘️	بوٹا, چِیٹا لونگ
🍀	4, بتّا, سہ شاخہ, سہ شاخے چار پتّے, چار
🍁	بتّا, شکر دے درخت دا پتّا, میپل, ڈِگنا
🍂	بتّا, ڈِگنا, ڈگدا پتّا
🍃	اڈا لے جانا, بتّا, پَراں نوں پھڑپھڑانا, ہوا, ہوا وچ پھڑپھڑاندا پتّا
🍄	فطری نبات, کھمبی
🍇	انگور, پَھل
🍈	خربوزہ, پَھل
🍉	دوانا, پَھل
🍊	طنچوی نارنگی, مالٹا, پَھل
🍋	نیمبو, پَھل, کھٹے پھل
🍌	پَھل, کيلا
🍍	انناس, پَھل
🍎	سیب, لال, لال سیب, پَھل
🍏	سیب, پَھل, ہرا, ہرا سیپ
🍐	ناشپاتی, پَھل
🍑	آڑو, پَھل
🍒	شاہ دانہ, پَھل, چیری
🍓	بیری, سٹابری, پَھل
🥝	خوراک, پَھل, کیوی, کیوی پھل
🍅	سبزیاں, ٹماٹر, پَھل
🥥	ناریل, پینا کولاڈا, ہتھیلی
🥑	خوراک, مگر ناشپاتی, پَھل
🍆	بتوں, بینگن دا بوٹا, سبزیاں
🥔	آلو, خوراک, سبزی
🥕	خوراک, سبزیاں, گاجر
🌽	الجھن, مکئی, مکئی دا بوٹا, مکئی دا کان, کان
🌶️	تتا, تیز مرچ, مرچ
🥒	اچار, خوراک, سبزیاں, کھیرا
🥦	جنگلی گوبھی, شاخ گوبھی
🥜	خشک میوہ جات, خوراک, سبزیاں, مونگ پھلی
🌰	بوٹا, شاہ بلوط
🍞	روٹی, نان
🥐	آٹے دی ہلالی شکل دی روٹی, خوراک, روٹی, فرانس, ہلال دی شکل آلی روٹی
🥖	خوراک, روٹی, فرانس, ڈھلیا ہوئیا, کڑی ہوئی روٹی
🥨	خستہ ول دار بسکٹ, مڑیا ہوئیا
🥞	خوراک, پین کیک, پین کیکس, کریپی, ہاٹ کیک
🧀	پنیر, پنیر گاڑنا
🍖	گوشت, ہڈی, ہڈی تے گوشت
🍗	لت, مرغی, پولٹری, کُکڑ دی لت, ہڈی
